Test Date:	Model	FWVer	SerialNumber	ImageFileName	YCenter	XCenter	Estimated_Magn	Actual_Meas_Magn	ZoomEncPos	ZoomPos	Rho	
23/07/2019 2:17:35 PM		4.00.400935	005695288	11236.jpeg	795	1082	2.973544	2.960841	11236	3.009	System.Windows.Forms.TextBox, Text: 0.973457	
23/07/2019 2:17:57 PM		4.00.400935	005695288	11241.jpeg	796	1082	2.973544	2.972888	11241	3.02	System.Windows.Forms.TextBox, Text: 0.974736	
23/07/2019 2:18:18 PM		4.00.400935	005695288	11246.jpeg	796	1083	2.973544	2.983744	11246	3.032	System.Windows.Forms.TextBox, Text: 0.974877	
23/07/2019 2:18:39 PM		4.00.400935	005695288	11251.jpeg	796	1083	3.002697	2.995832	11251	3.044	System.Windows.Forms.TextBox, Text: 0.975797	
23/07/2019 2:19:00 PM		4.00.400935	005695288	11256.jpeg	797	1082	3.002697	3.007230	11256	3.055	System.Windows.Forms.TextBox, Text: 0.978049	
23/07/2019 2:19:21 PM		4.00.400935	005695288	11261.jpeg	798	1083	3.032426	3.019700	11261	3.067	System.Windows.Forms.TextBox, Text: 0.979530	
23/07/2019 2:19:43 PM		4.00.400935	005695288	11266.jpeg	798	1083	3.032426	3.030239	11266	3.079	System.Windows.Forms.TextBox, Text: 0.980499	
23/07/2019 2:20:04 PM		4.00.400935	005695288	11271.jpeg	798	1083	3.032426	3.042178	11271	3.09	System.Windows.Forms.TextBox, Text: 0.975039	
23/07/2019 2:20:25 PM		4.00.400935	005695288	11276.jpeg	798	1083	3.062750	3.052710	11276	3.102	System.Windows.Forms.TextBox, Text: 0.974763	
23/07/2019 2:20:46 PM		4.00.400935	005695288	11281.jpeg	798	1083	3.062750	3.064951	11281	3.114	System.Windows.Forms.TextBox, Text: 0.975942	
23/07/2019 2:21:07 PM		4.00.400935	005695288	11286.jpeg	798	1085	3.062750	3.075617	11286	3.126	System.Windows.Forms.TextBox, Text: 0.975689	
23/07/2019 2:21:29 PM		4.00.400935	005695288	11291.jpeg	798	1083	3.093688	3.088293	11291	3.138	System.Windows.Forms.TextBox, Text: 0.975599	
23/07/2019 2:21:50 PM		4.00.400935	005695288	11296.jpeg	798	1085	3.093688	3.099569	11296	3.15	System.Windows.Forms.TextBox, Text: 0.976301	
23/07/2019 2:22:11 PM		4.00.400935	005695288	11301.jpeg	798	1084	3.125256	3.111592	11301	3.162	System.Windows.Forms.TextBox, Text: 0.979433	
23/07/2019 2:22:32 PM		4.00.400935	005695288	11306.jpeg	800	1083	3.125256	3.123329	11306	3.174	System.Windows.Forms.TextBox, Text: 0.978304	
23/07/2019 2:22:53 PM		4.00.400935	005695288	11311.jpeg	800	1084	3.125256	3.135586	11311	3.186	System.Windows.Forms.TextBox, Text: 0.977562	
23/07/2019 2:23:15 PM		4.00.400935	005695288	11316.jpeg	800	1087	3.157475	3.146811	11316	3.198	System.Windows.Forms.TextBox, Text: 0.977262	
23/07/2019 2:23:36 PM		4.00.400935	005695288	11321.jpeg	800	1087	3.157475	3.160193	11321	3.21	System.Windows.Forms.TextBox, Text: 0.976789	
23/07/2019 2:23:57 PM		4.00.400935	005695288	11326.jpeg	800	1086	3.157475	3.171659	11326	3.223	System.Windows.Forms.TextBox, Text: 0.978323	
23/07/2019 2:24:18 PM		4.00.400935	005695288	11331.jpeg	800	1086	3.190365	3.184505	11331	3.235	System.Windows.Forms.TextBox, Text: 0.978970	
23/07/2019 2:24:39 PM		4.00.400935	005695288	11336.jpeg	801	1087	3.190365	3.195514	11336	3.247	System.Windows.Forms.TextBox, Text: 0.981590	
23/07/2019 2:25:01 PM		4.00.400935	005695288	11341.jpeg	801	1087	3.223948	3.208361	11341	3.26	System.Windows.Forms.TextBox, Text: 0.980897	
23/07/2019 2:25:22 PM		4.00.400935	005695288	11346.jpeg	801	1087	3.223948	3.219600	11346	3.272	System.Windows.Forms.TextBox, Text: 0.976217	
23/07/2019 2:25:43 PM		4.00.400935	005695288	11351.jpeg	802	1087	3.223948	3.233045	11351	3.284	System.Windows.Forms.TextBox, Text: 0.980108	
23/07/2019 2:26:04 PM		4.00.400935	005695288	11356.jpeg	802	1087	3.258245	3.244968	11356	3.297	System.Windows.Forms.TextBox, Text: 0.977031	
23/07/2019 2:26:25 PM		4.00.400935	005695288	11361.jpeg	802	1087	3.258245	3.257906	11361	3.31	System.Windows.Forms.TextBox, Text: 0.976785	
23/07/2019 2:26:47 PM		4.00.400935	005695288	11366.jpeg	802	1087	3.258245	3.270206	11366	3.322	System.Windows.Forms.TextBox, Text: 0.975843	
23/07/2019 2:27:08 PM		4.00.400935	005695288	11371.jpeg	803	1088	3.293280	3.282917	11371	3.335	System.Windows.Forms.TextBox, Text: 0.982418	
23/07/2019 2:27:29 PM		4.00.400935	005695288	11376.jpeg	803	1087	3.293280	3.294950	11376	3.348	System.Windows.Forms.TextBox, Text: 0.975730	
23/07/2019 2:27:50 PM		4.00.400935	005695288	11381.jpeg	803	1087	3.293280	3.308196	11381	3.36	System.Windows.Forms.TextBox, Text: 0.975705	
23/07/2019 2:28:11 PM		4.00.400935	005695288	11386.jpeg	804	1088	3.329077	3.320439	11386	3.373	System.Windows.Forms.TextBox, Text: 0.978039	
23/07/2019 2:28:33 PM		4.00.400935	005695288	11391.jpeg	804	1088	3.329077	3.334221	11391	3.386	System.Windows.Forms.TextBox, Text: 0.977788	
23/07/2019 2:28:54 PM		4.00.400935	005695288	11396.jpeg	805	1088	3.329077	3.346114	11396	3.399	System.Windows.Forms.TextBox, Text: 0.978123	
23/07/2019 2:29:15 PM		4.00.400935	005695288	11401.jpeg	804	1088	3.365660	3.360117	11401	3.412	System.Windows.Forms.TextBox, Text: 0.978788	
23/07/2019 2:29:36 PM		4.00.400935	005695288	11406.jpeg	804	1088	3.365660	3.371067	11406	3.425	System.Windows.Forms.TextBox, Text: 0.979041	
23/07/2019 2:29:57 PM		4.00.400935	005695288	11411.jpeg	805	1089	3.403056	3.384693	11411	3.438	System.Windows.Forms.TextBox, Text: 0.979307	
23/07/2019 2:30:19 PM		4.00.400935	005695288	11416.jpeg	805	1092	3.403056	3.396629	11416	3.451	System.Windows.Forms.TextBox, Text: 0.981713	
23/07/2019 2:30:40 PM		4.00.400935	005695288	11421.jpeg	806	1091	3.403056	3.410162	11421	3.464	System.Windows.Forms.TextBox, Text: 0.980668	
23/07/2019 2:31:01 PM		4.00.400935	005695288	11426.jpeg	806	1091	3.441293	3.422781	11426	3.478	System.Windows.Forms.TextBox, Text: 0.977182	
23/07/2019 2:31:22 PM		4.00.400935	005695288	11431.jpeg	806	1091	3.441293	3.436832	11431	3.491	System.Windows.Forms.TextBox, Text: 0.980429	
23/07/2019 2:31:44 PM		4.00.400935	005695288	11436.jpeg	806	1091	3.441293	3.448655	11436	3.504	System.Windows.Forms.TextBox, Text: 0.980941	
23/07/2019 2:32:05 PM		4.00.400935	005695288	11441.jpeg	808	1091	3.480398	3.463109	11441	3.518	System.Windows.Forms.TextBox, Text: 0.982044	
23/07/2019 2:32:26 PM		4.00.400935	005695288	11446.jpeg	808	1089	3.480398	3.475326	11446	3.531	System.Windows.Forms.TextBox, Text: 0.976335	
23/07/2019 2:32:47 PM		4.00.400935	005695288	11451.jpeg	808	1090	3.480398	3.489542	11451	3.544	System.Windows.Forms.TextBox, Text: 0.976630	
23/07/2019 2:33:09 PM		4.00.400935	005695288	11456.jpeg	808	1089	3.520403	3.503067	11456	3.558	System.Windows.Forms.TextBox, Text: 0.977056	
23/07/2019 2:33:30 PM		4.00.400935	005695288	11461.jpeg	808	1092	3.520403	3.517808	11461	3.572	System.Windows.Forms.TextBox, Text: 0.978394	
23/07/2019 2:33:51 PM		4.00.400935	005695288	11466.jpeg	808	1091	3.520403	3.530196	11466	3.585	System.Windows.Forms.TextBox, Text: 0.977732	
23/07/2019 2:34:12 PM		4.00.400935	005695288	11471.jpeg	809	1092	3.561338	3.543933	11471	3.599	System.Windows.Forms.TextBox, Text: 0.978732	
23/07/2019 2:34:33 PM		4.00.400935	005695288	11476.jpeg	809	1092	3.561338	3.556673	11476	3.613	System.Windows.Forms.TextBox, Text: 0.982245	
23/07/2019 2:34:55 PM		4.00.400935	005695288	11481.jpeg	810	1091	3.561338	3.570612	11481	3.626	System.Windows.Forms.TextBox, Text: 0.977098	
23/07/2019 2:35:16 PM		4.00.400935	005695288	11486.jpeg	810	1092	3.603236	3.583317	11486	3.64	System.Windows.Forms.TextBox, Text: 0.978126	
23/07/2019 2:35:37 PM		4.00.400935	005695288	11491.jpeg	810	1091	3.603236	3.598408	11491	3.654	System.Windows.Forms.TextBox, Text: 0.978075	
23/07/2019 2:35:58 PM		4.00.400935	005695288	11496.jpeg	810	1091	3.603236	3.611268	11496	3.668	System.Windows.Forms.TextBox, Text: 0.978779	
23/07/2019 2:36:20 PM		4.00.400935	005695288	11501.jpeg	811	1092	3.646132	3.626032	11501	3.682	System.Windows.Forms.TextBox, Text: 0.979882	
23/07/2019 2:36:41 PM		4.00.400935	005695288	11506.jpeg	810	1092	3.646132	3.639163	11506	3.696	System.Windows.Forms.TextBox, Text: 0.979805	
23/07/2019 2:37:02 PM		4.00.400935	005695288	11511.jpeg	812	1092	3.646132	3.653921	11511	3.71	System.Windows.Forms.TextBox, Text: 0.980563	
23/07/2019 2:37:23 PM		4.00.400935	005695288	11516.jpeg	812	1092	3.646132	3.667312	11516	3.724	System.Windows.Forms.TextBox, Text: 0.981658	
23/07/2019 2:37:44 PM		4.00.400935	005695288	11521.jpeg	812	1092	3.690061	3.682423	11521	3.739	System.Windows.Forms.TextBox, Text: 0.977021	
23/07/2019 2:38:06 PM		4.00.400935	005695288	11526.jpeg	812	1092	3.690061	3.696267	11526	3.753	System.Windows.Forms.TextBox, Text: 0.978001	
23/07/2019 2:38:27 PM		4.00.400935	005695288	11531.jpeg	813	1092	3.690061	3.711357	11531	3.767	System.Windows.Forms.TextBox, Text: 0.976834	
23/07/2019 2:38:48 PM		4.00.400935	005695288	11536.jpeg	814	1092	3.735062	3.724342	11536	3.782	System.Windows.Forms.TextBox, Text: 0.977973	
23/07/2019 2:39:09 PM		4.00.400935	005695288	11541.jpeg	814	1092	3.735062	3.738768	11541	3.796	System.Windows.Forms.TextBox, Text: 0.978035	
23/07/2019 2:39:31 PM		4.00.400935	005695288	11546.jpeg	814	1092	3.735062	3.752158	11546	3.81	System.Windows.Forms.TextBox, Text: 0.980902	
23/07/2019 2:39:52 PM		4.00.400935	005695288	11551.jpeg	814	1095	3.781173	3.767464	11551	3.825	System.Windows.Forms.TextBox, Text: 0.978571	
23/07/2019 2:40:13 PM		4.00.400935	005695288	11556.jpeg	814	1093	3.781173	3.780663	11556	3.84	System.Windows.Forms.TextBox, Text: 0.978200	
23/07/2019 2:40:34 PM		4.00.400935	005695288	11561.jpeg	816	1094	3.781173	3.796379	11561	3.854	System.Windows.Forms.TextBox, Text: 0.982537	
23/07/2019 2:40:55 PM		4.00.400935	005695288	11566.jpeg	815	1094	3.828439	3.810308	11566	3.869	System.Windows.Forms.TextBox, Text: 0.978988	
23/07/2019 2:41:17 PM		4.00.400935	005695288	11571.jpeg	816	1093	3.828439	3.825946	11571	3.884	System.Windows.Forms.TextBox, Text: 0.978573	
23/07/2019 2:41:38 PM		4.00.400935	005695288	11576.jpeg	816	1093	3.828439	3.839603	11576	3.899	System.Windows.Forms.TextBox, Text: 0.980136	
23/07/2019 2:41:59 PM		4.00.400935	005695288	11581.jpeg	816	1096	3.876899	3.855452	11581	3.913	System.Windows.Forms.TextBox, Text: 0.978852	
23/07/2019 2:42:20 PM		4.00.400935	005695288	11586.jpeg	817	1096	3.876899	3.869656	11586	3.928	System.Windows.Forms.TextBox, Text: 0.979798	
23/07/2019 2:42:41 PM		4.00.400935	005695288	11591.jpeg	817	1094	3.876899	3.886309	11591	3.943	System.Windows.Forms.TextBox, Text: 0.982776	
23/07/2019 2:43:03 PM		4.00.400935	005695288	11596.jpeg	817	1094	3.876899	3.900138	11596	3.958	System.Windows.Forms.TextBox, Text: 0.981366	
23/07/2019 2:43:24 PM		4.00.400935	005695288	11601.jpeg	818	1096	3.926603	3.915760	11601	3.973	System.Windows.Forms.TextBox, Text: 0.984234	
23/07/2019 2:43:45 PM		4.00.400935	005695288	11606.jpeg	818	1096	3.926603	3.929662	11606	3.989	System.Windows.Forms.TextBox, Text: 0.979140	
23/07/2019 2:44:06 PM		4.00.400935	005695288	11611.jpeg	819	1096	3.926603	3.945287	11611	4.004	System.Windows.Forms.TextBox, Text: 0.981090	
23/07/2019 2:44:28 PM		4.00.400935	005695288	11616.jpeg	818	1096	3.977598	3.959215	11616	4.019	System.Windows.Forms.TextBox, Text: 0.980181	
23/07/2019 2:44:49 PM		4.00.400935	005695288	11621.jpeg	819	1098	3.977598	3.975027	11621	4.034	System.Windows.Forms.TextBox, Text: 0.981608	
23/07/2019 2:45:10 PM		4.00.400935	005695288	11626.jpeg	818	1098	3.977598	3.989438	11626	4.05	System.Windows.Forms.TextBox, Text: 0.981278	
23/07/2019 2:45:31 PM		4.00.400935	005695288	11631.jpeg	820	1100	4.029935	4.005945	11631	4.065	System.Windows.Forms.TextBox, Text: 0.983268	
23/07/2019 2:45:52 PM		4.00.400935	005695288	11636.jpeg	820	1099	4.029935	4.020570	11636	4.081	System.Windows.Forms.TextBox, Text: 0.978373	
23/07/2019 2:46:14 PM		4.00.400935	005695288	11641.jpeg	820	1100	4.029935	4.036740	11641	4.096	System.Windows.Forms.TextBox, Text: 0.984296	
23/07/2019 2:46:35 PM		4.00.400935	005695288	11646.jpeg	820	1099	4.029935	4.051478	11646	4.112	System.Windows.Forms.TextBox, Text: 0.978404	
23/07/2019 2:46:56 PM		4.00.400935	005695288	11651.jpeg	821	1100	4.083668	4.068953	11651	4.128	System.Windows.Forms.TextBox, Text: 0.980288	
23/07/2019 2:47:17 PM		4.00.400935	005695288	11656.jpeg	822	1101	4.083668	4.084178	11656	4.144	System.Windows.Forms.TextBox, Text: 0.980615	
23/07/2019 2:47:39 PM		4.00.400935	005695288	11661.jpeg	822	1101	4.083668	4.101217	11661	4.159	System.Windows.Forms.TextBox, Text: 0.985005	
23/07/2019 2:48:00 PM		4.00.400935	005695288	11666.jpeg	822	1101	4.138853	4.115808	11666	4.175	System.Windows.Forms.TextBox, Text: 0.979848	
23/07/2019 2:48:21 PM		4.00.400935	005695288	11671.jpeg	822	1101	4.138853	4.132146	11671	4.191	System.Windows.Forms.TextBox, Text: 0.982919	
23/07/2019 2:48:42 PM		4.00.400935	005695288	11676.jpeg	822	1101	4.138853	4.146244	11676	4.207	System.Windows.Forms.TextBox, Text: 0.983983	
23/07/2019 2:49:03 PM		4.00.400935	005695288	11681.jpeg	823	1101	4.138853	4.162925	11681	4.223	System.Windows.Forms.TextBox, Text: 0.982223	
23/07/2019 2:49:25 PM		4.00.400935	005695288	11686.jpeg	823	1101	4.195549	4.177435	11686	4.239	System.Windows.Forms.TextBox, Text: 0.981449	
23/07/2019 2:49:46 PM		4.00.400935	005695288	11691.jpeg	824	1101	4.195549	4.194792	11691	4.255	System.Windows.Forms.TextBox, Text: 0.984798	
23/07/2019 2:50:07 PM		4.00.400935	005695288	11696.jpeg	824	1101	4.195549	4.209870	11696	4.272	System.Windows.Forms.TextBox, Text: 0.979127	
23/07/2019 2:50:28 PM		4.00.400935	005695288	11701.jpeg	825	1101	4.253820	4.226927	11701	4.288	System.Windows.Forms.TextBox, Text: 0.978856	
23/07/2019 2:50:49 PM		4.00.400935	005695288	11706.jpeg	826	1101	4.253820	4.242882	11706	4.304	System.Windows.Forms.TextBox, Text: 0.979955	
23/07/2019 2:51:11 PM		4.00.400935	005695288	11711.jpeg	825	1101	4.253820	4.259551	11711	4.321	System.Windows.Forms.TextBox, Text: 0.981053	
23/07/2019 2:51:32 PM		4.00.400935	005695288	11716.jpeg	825	1101	4.253820	4.275126	11716	4.337	System.Windows.Forms.TextBox, Text: 0.981755	
23/07/2019 2:51:53 PM		4.00.400935	005695288	11721.jpeg	826	1102	4.313734	4.292936	11721	4.354	System.Windows.Forms.TextBox, Text: 0.981276	
23/07/2019 2:52:14 PM		4.00.400935	005695288	11726.jpeg	826	1102	4.313734	4.308985	11726	4.37	System.Windows.Forms.TextBox, Text: 0.983056	
23/07/2019 2:52:36 PM		4.00.400935	005695288	11731.jpeg	828	1103	4.313734	4.326405	11731	4.387	System.Windows.Forms.TextBox, Text: 0.984834	
23/07/2019 2:52:57 PM		4.00.400935	005695288	11736.jpeg	828	1103	4.313734	4.341900	11736	4.404	System.Windows.Forms.TextBox, Text: 0.984770	
23/07/2019 2:53:18 PM		4.00.400935	005695288	11741.jpeg	828	1103	4.375358	4.358568	11741	4.421	System.Windows.Forms.TextBox, Text: 0.985389	
23/07/2019 2:53:39 PM		4.00.400935	005695288	11746.jpeg	828	1103	4.375358	4.373426	11746	4.438	System.Windows.Forms.TextBox, Text: 0.980557	
23/07/2019 2:54:01 PM		4.00.400935	005695288	11751.jpeg	828	1104	4.375358	4.391569	11751	4.454	System.Windows.Forms.TextBox, Text: 0.981268	
23/07/2019 2:54:22 PM		4.00.400935	005695288	11756.jpeg	829	1104	4.375358	4.407507	11756	4.471	System.Windows.Forms.TextBox, Text: 0.981671	
23/07/2019 2:54:43 PM		4.00.400935	005695288	11761.jpeg	830	1104	4.438769	4.425284	11761	4.489	System.Windows.Forms.TextBox, Text: 0.984618	
23/07/2019 2:55:04 PM		4.00.400935	005695288	11766.jpeg	829	1106	4.438769	4.441625	11766	4.506	System.Windows.Forms.TextBox, Text: 0.983084	
23/07/2019 2:55:26 PM		4.00.400935	005695288	11771.jpeg	830	1104	4.438769	4.459563	11771	4.523	System.Windows.Forms.TextBox, Text: 0.984573	
23/07/2019 2:55:47 PM		4.00.400935	005695288	11776.jpeg	830	1108	4.504045	4.475652	11776	4.54	System.Windows.Forms.TextBox, Text: 0.985497	
23/07/2019 2:56:08 PM		4.00.400935	005695288	11781.jpeg	831	1109	4.504045	4.494208	11781	4.557	System.Windows.Forms.TextBox, Text: 0.984731	
23/07/2019 2:56:29 PM		4.00.400935	005695288	11786.jpeg	832	1107	4.504045	4.510887	11786	4.575	System.Windows.Forms.TextBox, Text: 0.985553	
23/07/2019 2:56:50 PM		4.00.400935	005695288	11791.jpeg	832	1108	4.504045	4.530222	11791	4.592	System.Windows.Forms.TextBox, Text: 0.980024	
23/07/2019 2:57:12 PM		4.00.400935	005695288	11796.jpeg	832	1110	4.571269	4.545451	11796	4.61	System.Windows.Forms.TextBox, Text: 0.980646	
23/07/2019 2:57:33 PM		4.00.400935	005695288	11801.jpeg	832	1110	4.571269	4.564310	11801	4.627	System.Windows.Forms.TextBox, Text: 0.980849	
23/07/2019 2:57:54 PM		4.00.400935	005695288	11806.jpeg	832	1110	4.571269	4.579400	11806	4.645	System.Windows.Forms.TextBox, Text: 0.981270	
23/07/2019 2:58:15 PM		4.00.400935	005695288	11811.jpeg	834	1110	4.571269	4.597394	11811	4.663	System.Windows.Forms.TextBox, Text: 0.982648	
23/07/2019 2:58:37 PM		4.00.400935	005695288	11816.jpeg	833	1109	4.640532	4.613357	11816	4.681	System.Windows.Forms.TextBox, Text: 0.983225	
23/07/2019 2:58:58 PM		4.00.400935	005695288	11821.jpeg	834	1110	4.640532	4.631590	11821	4.698	System.Windows.Forms.TextBox, Text: 0.985341	
23/07/2019 2:59:19 PM		4.00.400935	005695288	11826.jpeg	834	1111	4.640532	4.647534	11826	4.716	System.Windows.Forms.TextBox, Text: 0.985968	
23/07/2019 2:59:40 PM		4.00.400935	005695288	11831.jpeg	836	1110	4.640532	4.666541	11831	4.734	System.Windows.Forms.TextBox, Text: 0.981274	
23/07/2019 3:00:01 PM		4.00.400935	005695288	11836.jpeg	834	1110	4.711924	4.683415	11836	4.752	System.Windows.Forms.TextBox, Text: 0.983298	
23/07/2019 3:00:23 PM		4.00.400935	005695288	11841.jpeg	836	1111	4.711924	4.702188	11841	4.771	System.Windows.Forms.TextBox, Text: 0.980035	
23/07/2019 3:00:44 PM		4.00.400935	005695288	11846.jpeg	836	1110	4.711924	4.719863	11846	4.789	System.Windows.Forms.TextBox, Text: 0.981867	
23/07/2019 3:01:05 PM		4.00.400935	005695288	11851.jpeg	836	1110	4.711924	4.738796	11851	4.807	System.Windows.Forms.TextBox, Text: 0.982355	
23/07/2019 3:01:26 PM		4.00.400935	005695288	11856.jpeg	837	1110	4.785548	4.756216	11856	4.825	System.Windows.Forms.TextBox, Text: 0.982991	
23/07/2019 3:01:48 PM		4.00.400935	005695288	11861.jpeg	838	1110	4.785548	4.776753	11861	4.844	System.Windows.Forms.TextBox, Text: 0.984540	
23/07/2019 3:02:09 PM		4.00.400935	005695288	11866.jpeg	838	1110	4.785548	4.792370	11866	4.862	System.Windows.Forms.TextBox, Text: 0.987059	
23/07/2019 3:02:30 PM		4.00.400935	005695288	11871.jpeg	838	1110	4.785548	4.812134	11871	4.881	System.Windows.Forms.TextBox, Text: 0.983106	
23/07/2019 3:02:51 PM		4.00.400935	005695288	11876.jpeg	838	1112	4.861508	4.827565	11876	4.899	System.Windows.Forms.TextBox, Text: 0.983939	
23/07/2019 3:03:12 PM		4.00.400935	005695288	11881.jpeg	840	1112	4.861508	4.847529	11881	4.918	System.Windows.Forms.TextBox, Text: 0.986678	
23/07/2019 3:03:34 PM		4.00.400935	005695288	11886.jpeg	839	1112	4.861508	4.864293	11886	4.937	System.Windows.Forms.TextBox, Text: 0.981404	
23/07/2019 3:03:55 PM		4.00.400935	005695288	11891.jpeg	840	1112	4.861508	4.883883	11891	4.956	System.Windows.Forms.TextBox, Text: 0.980880	
23/07/2019 3:04:16 PM		4.00.400935	005695288	11896.jpeg	840	1113	4.939920	4.901569	11896	4.975	System.Windows.Forms.TextBox, Text: 0.981786	
23/07/2019 3:04:37 PM		4.00.400935	005695288	11901.jpeg	842	1113	4.939920	4.921550	11901	4.994	System.Windows.Forms.TextBox, Text: 0.984183	
23/07/2019 3:04:58 PM		4.00.400935	005695288	11906.jpeg	842	1113	4.939920	4.939135	11906	5.013	System.Windows.Forms.TextBox, Text: 0.981036	
23/07/2019 3:05:20 PM		4.00.400935	005695288	11911.jpeg	841	1113	4.939920	4.958879	11911	5.032	System.Windows.Forms.TextBox, Text: 0.981330	
23/07/2019 3:05:41 PM		4.00.400935	005695288	11916.jpeg	842	1114	4.939920	4.976382	11916	5.051	System.Windows.Forms.TextBox, Text: 0.983996	
23/07/2019 3:06:02 PM		4.00.400935	005695288	11921.jpeg	843	1114	5.020903	4.997918	11921	5.07	System.Windows.Forms.TextBox, Text: 0.984424	
23/07/2019 3:06:23 PM		4.00.400935	005695288	11926.jpeg	843	1116	5.020903	5.016185	11926	5.09	System.Windows.Forms.TextBox, Text: 0.985517	
23/07/2019 3:06:45 PM		4.00.400935	005695288	11931.jpeg	844	1116	5.020903	5.036681	11931	5.109	System.Windows.Forms.TextBox, Text: 0.985103	
23/07/2019 3:07:06 PM		4.00.400935	005695288	11936.jpeg	844	1117	5.020903	5.052990	11936	5.129	System.Windows.Forms.TextBox, Text: 0.985441	
23/07/2019 3:07:27 PM		4.00.400935	005695288	11941.jpeg	845	1116	5.048490	5.073519	11941	5.148	System.Windows.Forms.TextBox, Text: 0.984133	
23/07/2019 3:07:48 PM		4.00.400935	005695288	11946.jpeg	844	1117	5.076383	5.090061	11946	5.168	System.Windows.Forms.TextBox, Text: 0.982764	
23/07/2019 3:08:09 PM		4.00.400935	005695288	11951.jpeg	845	1117	5.076383	5.110887	11951	5.188	System.Windows.Forms.TextBox, Text: 0.981657	
24/07/2019 8:33:21 AM		4.00.400935	005695288	13449.jpeg	768	1081	15.952810	16.086196	13449	16.237	System.Windows.Forms.TextBox, Text: 0.973826	
24/07/2019 8:33:42 AM		4.00.400935	005695288	13454.jpeg	768	1065	15.952810	16.083272	13454	16.299	System.Windows.Forms.TextBox, Text: 0.977727	
24/07/2019 8:34:04 AM		4.00.400935	005695288	13459.jpeg	768	941	15.952810	16.089623	13459	16.361	System.Windows.Forms.TextBox, Text: 0.976032	
24/07/2019 8:34:25 AM		4.00.400935	005695288	13464.jpeg	768	877	15.952810	16.094791	13464	16.423	System.Windows.Forms.TextBox, Text: 0.974672	
24/07/2019 8:34:47 AM		4.00.400935	005695288	13469.jpeg	768	897	15.952810	16.091167	13469	16.486	System.Windows.Forms.TextBox, Text: 0.974435	
24/07/2019 8:35:08 AM		4.00.400935	005695288	13474.jpeg	768	876	15.952810	16.093035	13474	16.549	System.Windows.Forms.TextBox, Text: 0.969429	
24/07/2019 8:35:29 AM		4.00.400935	005695288	13479.jpeg	768	1046	15.952810	16.080895	13479	16.612	System.Windows.Forms.TextBox, Text: 0.977830	
24/07/2019 8:35:51 AM		4.00.400935	005695288	13484.jpeg	768	922	15.952810	16.090381	13484	16.675	System.Windows.Forms.TextBox, Text: 0.979624	
24/07/2019 8:36:12 AM		4.00.400935	005695288	13489.jpeg	768	877	15.952810	16.093764	13489	16.739	System.Windows.Forms.TextBox, Text: 0.974278	
24/07/2019 8:36:33 AM		4.00.400935	005695288	13494.jpeg	768	1069	15.952810	16.083512	13494	16.739	System.Windows.Forms.TextBox, Text: 0.975122	
24/07/2019 8:36:55 AM		4.00.400935	005695288	13499.jpeg	768	945	15.952810	16.090940	13499	16.739	System.Windows.Forms.TextBox, Text: 0.979883	
24/07/2019 8:37:16 AM		4.00.400935	005695288	13504.jpeg	768	877	15.952810	16.092784	13504	16.739	System.Windows.Forms.TextBox, Text: 0.975123	
24/07/2019 8:37:37 AM		4.00.400935	005695288	13509.jpeg	768	898	15.952810	16.090702	13509	16.739	System.Windows.Forms.TextBox, Text: 0.973063	
24/07/2019 8:37:59 AM		4.00.400935	005695288	13514.jpeg	768	874	15.952810	16.093905	13514	16.739	System.Windows.Forms.TextBox, Text: 0.968611	
24/07/2019 8:38:20 AM		4.00.400935	005695288	13519.jpeg	768	1046	15.952810	16.080506	13519	16.739	System.Windows.Forms.TextBox, Text: 0.977233	
24/07/2019 8:38:42 AM		4.00.400935	005695288	13524.jpeg	768	922	15.952810	16.089143	13524	16.739	System.Windows.Forms.TextBox, Text: 0.979068	
24/07/2019 8:39:03 AM		4.00.400935	005695288	13529.jpeg	768	875	15.952810	16.092816	13529	16.739	System.Windows.Forms.TextBox, Text: 0.973811	
24/07/2019 8:39:24 AM		4.00.400935	005695288	13534.jpeg	768	1067	15.952810	16.082066	13534	16.739	System.Windows.Forms.TextBox, Text: 0.975351	
24/07/2019 8:48:31 AM		4.00.400935	005695288	11955.jpeg	780	1048	5.076697	5.114514	11955	5.203	System.Windows.Forms.TextBox, Text: 0.982232	
24/07/2019 8:48:53 AM		4.00.400935	005695288	11960.jpeg	780	1047	5.104900	5.136294	11960	5.223	System.Windows.Forms.TextBox, Text: 0.986687	
24/07/2019 8:49:14 AM		4.00.400935	005695288	11965.jpeg	780	1048	5.133419	5.157322	11965	5.243	System.Windows.Forms.TextBox, Text: 0.987972	
24/07/2019 8:49:35 AM		4.00.400935	005695288	11970.jpeg	780	1048	5.133419	5.175649	11970	5.263	System.Windows.Forms.TextBox, Text: 0.983813	
24/07/2019 8:49:56 AM		4.00.400935	005695288	11975.jpeg	780	1048	5.162259	5.196848	11975	5.283	System.Windows.Forms.TextBox, Text: 0.984948	
24/07/2019 8:50:18 AM		4.00.400935	005695288	11980.jpeg	780	1048	5.191424	5.215085	11980	5.303	System.Windows.Forms.TextBox, Text: 0.985482	
24/07/2019 8:50:39 AM		4.00.400935	005695288	11985.jpeg	781	1048	5.220921	5.236633	11985	5.324	System.Windows.Forms.TextBox, Text: 0.986352	
